,ts_code,chairman,manager,secretary,reg_capital,setup_date,province,city,introduction,website,business_scope,employees,main_business
1617,300628.SZ,陈智松,陈智松,张惠荣,29954.6,20011105,福建,厦门市,公司是专业的企业通信与协作解决方案提供商，集研发、销售及服务于一体，并通过外协加工的方式，为全球企业客户提供智能、高效的企业通信终端设备。公司生产的终端产品销售量及销售收入均居行业前列，并保持快速增长。公司专注于向中小型企业提供产品和服务。统一通信使企业用户无论何时何地都能以任何设备进行音频、视频及数据通讯，并通过桌面电话、视频会议系统和手机通讯软件等统一通信技术设备及软件，达到互联互通的通信目的。,www.yealink.com,设计、开发、生产、销售网络产品、通讯产品、电子产品、计算机软硬件、单片机软件及相关技术咨询服务；网络工程；经营各类商品和技术的进出口(但国家限定公司经营或禁止进出口的商品及技术除外)。(以下经营范围设计许可经营项目的，应在取得有关部门的许可后方可经营。),842.0,主要产品:统一通信个人桌面终端及视频会议系统;主营业务:为中小型企业用户提供多款先进的统一通信终端
1618,300712.SZ,林一文,林一文,卢庆议,14008.0,19940301,福建,福州市,公司作为高新技术企业、全国勘察设计行业创优型企业与福建省建筑业龙头企业，致力于为国内外客户提供电力工程规划咨询与勘察设计服务，并提供EPC总承包项目全过程管理服务，业务涵盖核电、大型燃气发电、特高压输变电工程及其它常规电力工程和新能源发电工程，市场遍及国内数十个省份以及东南亚、非洲、中东等国家，现已形成省内、省外、海外共进发展的局面。公司在电力发展新领域中不断开拓创新，自主/合作研发了数十项专利与多项软件著作权，并设立了海上风电研发、智慧能源研发和数字化技术研发等研发机构。,www.fjyfdl.com,电力工程设计服务；工程勘察设计；工程管理服务；地质勘查技术服务；基础地质勘查；测绘服务；信息系统集成服务；信息技术咨询服务；水污染治理；大气污染治理；固体废物治理；能源科学技术研究服务；电力技术研发；储能装置及其管理系统研发；储能装置材料及器材研发；合同能源管理；电力工程、建筑工程、市政公用工程的施工；对电力、热力、燃气及水生产和供应业、信息传输、软件和信息技术服务业、制造业、科学研究和技术服务的投资；电子产品、机械设备、电线电缆、建材、室内装饰材料、仪器仪表、通讯设备、计算机、软件及辅助设备的销售；承包与其实力、规模、业绩相适应的国外工程项目。(依法须经批准的项目，经相关部门批准后方可开展经营活动),659.0,"主要从事电力工程勘察设计(含规划咨询),EPC工程总承包等电力工程技术服务.主要产品(服务)包括:电力规划和工程建设前期咨询,发电工程勘察设计,输变电工程勘察设计,EPC工程总承包等."
1619,300611.SZ,章碧鸿,王国莲,章夏巍,17895.055,20020516,浙江,绍兴市,"公司是高新技术企业。公司生产的悬架系统弹簧、动力系统弹簧、车身及内饰弹簧、通用弹簧及其他弹簧产品广泛运用于交通运输设备、机械、五金、仪器仪表、家用电器等主要市场。公司已成为中国弹簧行业具有较强影响力的品牌之一，也是民营弹簧制造企业中的佼佼者。美力精密弹簧省级研究开发中心，汇聚了一支由教授级高工等众多高级工程技术人员组成的强大研发队伍，并与高校及科研机构展开合作，朝着高强度、轻量化、高疲劳寿命的产品研发方向不断超越。公司从欧洲、日本等国家和地区引进了一系列国际一流的生产设备,采用国内外优质原材料严格贯彻实施ISO/TS16949:2009国际质量管理体系，并全面推行5S管理及工艺看板管理，实现精益化生产模式。公司拥有完善的检测中心，从德国、美国、日本等国家引进了光谱分析仪、多功能砂石冲击测深仪、拉亚试验机、侧向力负荷测试仪、疲劳试验机等先进检测设备，不仅为客户提供了卓越的产品质量保障，也作为汽车零部件产业基地弹性元件公共检测服务平台，为地方经济的发展作出了贡献。",www.china-springs.com,研制、生产、销售：弹簧、弹性装置、汽车零部件及本企业生产、科研所需的原辅材料、机械设备、仪器仪表，零配件；弹簧设计软件的研发；销售；摩托车；实业投资；经营本企业自产产品及技术的出口业务(国家政策允许范围内)；经营进料加工和“三来一补”业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动),1052.0,"专注于弹簧制造行业,主要从事高端弹簧产品的研发,生产和销售业务.产品有悬架系统弹簧,动力系统弹簧,车身及内饰弹簧,通用弹簧及其他弹簧产品等."
1620,300518.SZ,陈湧锐,于明剑,李衍钢,9334.0,20061228,广东,深圳市,公司是一家集动漫创作、游戏研发、音乐制作、在线阅读、电子商务，及移动互联网应用开发为一体的国家级高新技术企业。盛讯达科技的研发团队由富有创意和创作经验的年轻人组成，他们不仅充满激情，更能把握文化潮流的方向，他们希望通过运用现代高科技手段，实现推动文化产业发展的梦想。研发团队坚持以文化为载体，以创意为精髓，注重技术积累与创新，形成了一套以高新技术推动文化产业发展的运作体系。目前，公司已与中国移动、中国电信、中国联通等国内各大运营商开展了广泛的合作，不仅在业内极大提高了品牌知名度，在消费终端市场也拥有大量的客户资源。公司还获得了“苹果开发者计划的企业级认证”，使公司产品可同步到达全球市场，极大地提升了盛讯达科技的影响力。,www.gamexun.com,计算机软硬件、手机软件的技术开发，移动电话(手机)的外观设计、技术开发、生产(生产场地另办执照)、销售及售后服务；电子产品及配件的研发、生产(生产场地另办执照)、销售；动漫产品、游戏软件的设计；电子元器件、耗材的销售；国内贸易(不含专营、专控、专卖商品)；经营进出口业务(法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)。许可经营项目：第二类增值电信业务中的信息服务业务(不含固定电话信息服务和互联网信息服务)；利用互联网经营游戏产品(含网络游戏虚拟货币发行)；信息服务业务(仅限互联网信息服务业务)；广播剧、电视剧、动画片(制作须另申报)、专题、专栏(不含时政新闻类)、综艺的制作、复制、发行；手机游戏出版。,247.0,"主要业务:手机游戏开发,销售以及游戏运营业务.主要产品:手机游戏和游戏运营."
1621,300676.SZ,尹烨,尹烨,徐茜,40010.0,20100709,广东,深圳市,公司的主营业务为通过基因检测等手段，为医疗机构、科研机构、企事业单位等提供基因组学类的诊断和研究服务。公司秉承“基因科技造福人类”的愿景，以推动生命科学研究进展和提高全球医疗健康水平为出发点，基于基因领域研究成果及生物技术在民生健康方面的应用，进行科研和产业布局，致力于加速科学创新，减少出生缺陷，加强肿瘤防控，抑制重大疾病对人类的危害，实现精准治愈感染，助力精准医学。公司主要服务于国内外的科研院校、研究所、独立实验室、制药公司等机构，以及国内外的各级医院、体检机构等医疗卫生机构、公司客户和大众客户。,www.bgi.com,一般经营项目：贸易经纪与代理。许可经营项目：医学研究和试验发展；临床检验服务；医疗用品及器械研发、制造、批发、零售。,3150.0,"主要产品:生育健康类服务,基础科研类服务,复杂疾病类服务与药物研发类服务;主营业务:通过基因检测等手段,为医疗机构,科研机构,企事业单位等提供基因组学类的诊断和研究服务."
1622,002810.SZ,毕心德,毕于东,毕松羚,11906.4,19921207,山东,淄博市,公司致力于水溶性高分子化合物的研发、生产和销售，主要产品是非离子型纤维素醚，是国内同行业中少数具备自主研发并同时大规模生产中高端型号建材级、医药级和食品级非离子型纤维素醚的企业之一。经过多年的研发和技术积累，公司掌握了具有自主知识产权的规模化生产纤维素醚的核心技术，从小型装置成长为大规模装置连续生产，在纤维素醚的产销规模、生产技术、产品种类、产品质量稳定性和生产环保措施等方面的综合实力，在国内同行业企业中名列前茅。,www.sdhead.com,化工防腐设备、换热器设备、金属结构件的制造、销售、安装；机械设备及电器的安装；水溶性高分子化合物系列产品、双丙酮丙烯酰胺产品、食品添加剂的生产、销售(凭许可证经营)；副产品工业盐、硫酸铵的销售；资格证书范围内自营进出口业务。,1052.0,"主营业务:从事水溶性高分子化合物产品的研发,生产和销售;主要产品是非离子型纤维素醚."
1623,002439.SZ,王佳,王佳,姜朋,89669.2587,19960624,北京,北京市,公司是国内极具实力的、拥有完全自主知识产权的网络安全产品、可信安全管理平台、安全服务与解决方案的综合提供商。目前，启明星辰已对网御星云、杭州合众、书生电子进行了全资收购，自此，集团成功实现了对网络安全、数据安全、应用业务安全等多领域的覆盖，形成了信息安全产业生态圈。多年来，启明星辰一直保持着我国入侵检测/入侵防御、统一威胁管理、安全管理平台、运维安全审计、数据审计与防护市场占有率第一位。作为信息安全产业的领军企业，启明星辰以用户需求为根本动力，通过不断耕耘，已经成为政府、电信、金融、税务、能源、交通、军队、军工、制造等国内高端企业级客户的首选品牌。启明星辰为上海世博会、广州亚运会、APEC大会、G20杭州峰会、一带一路峰会、金砖国家领导人第九次峰会、十九大以及嫦娥号、上合青岛峰会等众多国家级重大安保项目网络安全保驾护航，成为国家网络安全发展中不可或缺的主力军。,www.venustech.com.cn,货物进出口；技术进出口；代理进出口；技术开发、技术转让、技术咨询、技术服务；信息咨询(中介除外)；投资咨询；销售针纺织品、计算机软硬件、机械设备、电器设备、仪器仪表(涉及配额许可证管理、专项规定管理的商品按照国家有关规定办理)；出租办公用房；计算机设备出租；计算机技术培训。,3863.0,"主要产品:侵检测系统(IDS),入侵防御系统(IPS),防火墙/UTM,漏洞扫描,VPN/净荷加密机,网络与数据库审计系统,互联网审计和行为监管系统,内网安全管理,安全管理平台等主流信息安全产品.主营业务:信息安全产品的研发,生产,销售与提供专业安全服务,为客户提供系列信息安全产品,安全管理平台和专业安全服务."
1624,300239.SZ,王军,王丽萍,刘芳,52399.4108,19970312,内蒙古,包头市,公司是一家专业的生物制品国家级高新技术企业。拥有胶囊用明胶、食品添加剂明胶、胶原蛋白、磷酸氢钙等国家级、自治区级授权的生产许可证书，主营“金鹿”牌明胶、“圆素”牌胶原蛋白及“白云”牌磷酸氢钙均被评为自治区名牌产品。多年的稳健经营和科学的市场管理，形成了稳定的上下游客户，市场份额逐年扩大，确立了行业领先地位，树立了良好的企业形象。公司拥有自治区级企业技术中心、行业内首家产学研合作研发机构——“中科院理化所—东宝生物胶原蛋白与明胶生物工程应用研发中心”，有稳定、高素质的技术团队，不断推进技术进步，主营产品技术含量不断提高，在行业内技术水平居领先地位。,www.dongbaoshengwu.com,许可经营项目： 生产经营药用明胶，食用明胶；小分子量水解明胶（胶原蛋白）生产；饮料（固体饮料类）的生产和销售； 医疗器械（ I类） 的销售； 预包装食品、不含乳制品的销售。 一般经营项目： 生产经营照相明胶，骨油，骨粉，饲料添加剂；经销化妆品，收购骨料；经营本企业自产产品及技术的出口业务；经营本企业生产所需的原辅材料、仪器仪表、机械设备、零配件及技术的进口业务（国家限定公司经营和国家禁止进口的商品除外）；经营进料加工和“三来一补”业务； 骨素生产、销售；互联网信息服务（不含新闻、出版、教育、医疗保健、文化、广播电影电视节目、电子公告，含药品和医疗器械内容）。 （以上项目同时在另一地址：包头市滨河新区西区三路以南、光耀路以东生产经营） （依法须经批准的项目，经相关部门批准后方可开展经营活动）。,702.0,"从事照相明胶,药用明胶,食用明胶及明胶副产品磷酸氢钙,明胶深加工产品胶原蛋白的生产经营,主营明胶系列产品以及小分子量胶原蛋白的研发,生产,销售."
1625,002420.SZ,熊海涛,徐建新,叶昌焱,40100.0,19970912,广东,广州市,公司是中国著名的工业设计产业集团。公司是一家专业从事家电、汽车结构件的研发、生产和销售的企业，产品主要是数字智能终端，及应用于家电及汽车等的各类外观结构部件。毅昌科技坚持以“科技立国，设计兴国”的发展理念，探索出独具特色的将工业设计(Design)、三精制造(Manufacture)、五星服务(Service)相结合的DMS创新产业模式——即以工业设计为主导，融合信息化技术，对新兴科技、创新设计、先进工艺、自动化生产和现代化管理等多方面进行集成创新，为国内外数百多家客户提供工业设计及生产制造创新增值服务。公司成立多年来，一如既往地重视工业设计实力的打造，现已成为中国工业和信息化部认可的中国工业设计产业化示范基地领军企业。,www.echom.com,汽车零配件设计服务； 建筑材料设计、咨询服务； 塑料板、管、型材制造； 建筑模板制造； 家用电力器具专用配件制造； 模具制造；电视机制造； 汽车零部件及配件制造（不含汽车发动机制造） ； 材料科学研究、技术开发； 软件开发；货物进出口（专营专控商品除外）；技术进出口； 商品批发贸易（许可审批类商品除外） ； 商品零售贸易（许可审批类商品除外） ； 车辆工程的技术研究、开发； 家用制冷电器具制造； 家用空气调节器制造；家用通风电器具制造； 家用厨房电器具制造； 家用清洁卫生电器具制造； 家用美容、保健电器具制造；照明灯具制造； 智能穿戴设备的制造； 计算机零部件制造； 计算机外围设备制造； LED 显示屏制造； 电子白板制造。,4691.0,"公司是以工业设计为核心,运用DMS经营模式,设计,生产和销售电视机外观结构件的供应商.公司的主要产品是电视机外观结构件."
1626,300431.SZ,冯鑫,冯鑫,冯鑫,32952.4513,20070118,北京,北京市,公司是中国知名的互联网视频企业，公司先后进入了VR、TV、影业、体育等行业，暴风魔镜、暴风TV、暴风影业、暴风体育等业务模块先后成立。暴风集团旗下的“暴风影音”是集在线视频和本地播放服务于一体，致力于为互联网用户提供便捷、优质、创新的互联网音视频播放解决方案。其在线高清视频点播和万能播放方面具有国际领先水准和优势。在视频技术创新方面，暴风集团系列软件通过视频播放核心集成技术(即“万能播放”)的综合运用，可支持的播放格式多达680种；经过多年的技术积累，公司进一步在视频播放、视频压缩、视频传输与内容分发四项关键视频技术领域取得了丰硕的技术成果，实现了包括“720视频播放”、“左眼一键高清”、“裸眼3D”、“右耳环绕立体声“等一系列提高用户视频观看体验的创新功能。集团曾先后荣获：国家认定的高新技术企业，中关村“十百千”工程企业，中关村“瞪羚计划”重点培育企业，北京信息网络产业30强企业，首都文化产业50佳，2014-2015年度中国文化产业十佳上市公司等荣誉。,www.baofeng.com,互联网信息服务业务(除新闻、教育、医疗保健、医疗器械以外的内容)；技术开发、技术服务、技术转让、技术咨询；计算机系统集成；设计、制作、代理、发布广告；组织文化艺术交流活动(演出除外)；销售电子产品、计算机、软硬件及辅助设备、家庭用品、体育用品、文化用品、广播电视设备(不含卫星电视广播、地面接收装置)；演出经纪业务；文艺创作；经济信息咨询；企业管理咨询；从事互联网文化活动；版权贸易、版权转让与代理服务。(企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。),651.0,主营业务为互联网视频相关服务.主要提供两大类服务:综合视频服务和互联网广告信息服务.
1627,300769.SZ,吉学文,孔令涌,王正航,4274.5652,20070125,广东,深圳市,公司是一家致力于纳米材料制备技术开发直至产业化，集研发、生产和销售纳米材料及其应用产品为一体的企业。公司总部位于深圳市南山区，先后在广东佛山和山东肥城建立研发和生产基地。德方纳米公司自主研发的“自热蒸发液相法合成纳米磷酸铁锂正极材料”技术和生产工艺经过了国家纳米科学中心组织(以师昌绪、黄学杰为正、副组长)的专家组鉴定为国际领先水平。公司的产品有纳米磷酸铁锂、纳米磷酸铁锰锂、碳纳米管、碳纳米管导电液及多层布袋石墨烯。主产品纳米磷酸铁锂现已实现千吨级规模生产能力。德方纳米公司对其产品和技术拥有完全自主的知识产权，申请PCT专利2项，国家发明专利23项，其中已获授权13项，制定国际标准1项，国家标准3项。是全国纳米储能技术标准化工作组(TC279/WG7)挂靠单位，承担国家工信部重大科技成果转换项目；财政部、工信部、科技部联合项目新能源汽车创新工程项目；国家科技部创新基金项目；是深圳市市级工程实验室“深圳纳米电极材料工程实验室”的依托单位。,www.dynanonic.com,一般经营项目：纳米粉体材料试剂、纳米粉体标准样品、纳米材料产品(均不含限制项目)的研发、销售；经营进出口业务(法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)；纳米材料产品的生产(生产场地执照另行申办)；许可经营项目：无。,862.0,"锂离子电池材料的研发,生产和销售,目前公司生产销售的电池材料主要是磷酸铁锂,碳纳米管,碳纳米管导电液.磷酸铁锂由于循环寿命长,能量密度高,高温性能和安全性能好等特点,可应用于电动汽车市场和储能市场;碳纳米管具有优异的导热导电性能,通过深度加工,制成碳纳米管导电液,可添加至电池正极或负极材料中,增加导电性,提高安全性."
1628,300435.SZ,章有虎,章有虎,周娟萍,24950.3,20060118,浙江,杭州市,公司是一家深冷技术工艺及设备提供商、国家重点支持的高新技术企业，主营业务为深冷技术的工艺开发、设备设计、制造和销售。公司成立以来，一直坚持以“深冷技术研发为核心、关键设备制造为基础、成套装置供应为重点、清洁能源建设为方向”的主营业务定位。公司在深冷技术设备的开发和制造方面处于国内领先的地位，已掌握关键部机设计技术和工艺设计技术等主要应用技术，通过“工艺设计+关键设备自制+配套设备外购”的方式，公司具备较强的深冷技术工艺及设备提供能力，拥有突出的专业优势，已取得多项专利。经过近几年的迅速发展，公司在天然气、煤化工、石油化工等领域，特别在天然气领域积累了广泛的客户资源并形成一定的品牌优势。作为国内深冷技术工艺及设备提供商，公司具有国家质检总局颁发的A2级压力容器设计许可证，A2级压力容器制造许可证，A级压力管道元件制造许可证，获得ASME压力容器“U”钢印认证和KGSC认证。公司将不断增强研发能力，提高工艺技术水平，开拓新的市场，提升公司的核心竞争力，将公司打造成为国内一流、国际知名的深冷技术工艺及设备提供商。,www.zhongtaihangzhou.com,铝制钎焊板翅式换热器、塔器、冷箱、工艺成套设备、压力管道、压力容器制造、设计、安装(凭有效许可证件经营)及相关设计咨询服务。石油化工工程、机电工程的施工、设计，工程项目管理，货物进出口(法律、行政法规禁止经营的项目除外，法律、行政法规限制经营的项目取得许可证后方可经营)。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。,473.0,"主营业务为深冷技术的工艺开发,设备设计,制造和销售.主要产品为板翅式换热器,冷箱和成套装置."
1629,002913.SZ,程涌,贺波,贺梓修,14797.9614,20080521,湖南,益阳市,公司主要从事高密度印制电路板的研发、生产和销售。公司秉承“连接你我，导通未来”的企业使命，经过多年的发展，现已成为拥有奥士康精密电路(惠州)有限公司、奥士康科技(香港)有限公司、奥士康国际有限公司等三家企业经营实体的股份制企业。股份公司秉承“集权管理、民主创新”的独特管理理念，依托自身优势，吸引全球行业精英人才，持续创造行业领先业绩，成为了中国乃至世界电子行业值得信赖的PCB制造商。产品广泛应用于智能手机、电脑、无线网络、通讯、汽车、工控、安防、电源、视听等领域，业务分布亚洲、欧美等地区。公司总设计规划年生产PCB板能力达到300万平方米，缔造“一地设计、两地制造、全球交货”的经营格局，优秀的生产、销售、管理精英团队为世界各地客户提供质量优良的产品和永无止境的服务，公司正在发展成为振兴民族工业的一颗耀眼新星。,www.askpcb.com,研发、生产、销售高密度互连积层板、多层挠性板、刚挠印刷电路板及封装载板项目的筹建；货物进出口。(依法须经批准的项目，经相关部门批准后方可开展经营活动),3660.0,"主要产品为PCB硬板,产品层数以双面板和多层板为主,产品应用领域由最初的以消费类电子为主发展至目前的计算机,消费电子,通讯设备,汽车电子,工控设备以及医疗电子等领域.公司自设立以来,一直致力于高密度印制电路板的研发,生产和销售,主营业务未发生变化."
1630,300201.SZ,丁剑平,尹亚平,栗沛思,104092.1518,20050321,江苏,徐州市,公司是国家高新技术企业，专注于高空作业车和电力保障车辆的研发、生产和销售。近年来通过资本市场成功并购上海格拉曼国际消防装备有限公司、深圳市巨能伟业技术有限公司、深圳连硕自动化科技有限公司，公司已经成为专用车辆、LED智能电源及控制系统、智能制造并举的产业集团。公司是以城市主战消防车、举高类消防车及登高平台、消防机器人为拳头产品的全系列民用消防装备提供商。巨能伟业是目前国内LED超薄电源和均流电源的行业引领者，产品远销俄罗斯、印度、土耳其等海外市场。深圳连硕自动化科技有限公司是国家高新技术企业，专注于消费类产品的智能装备制造及服务，为客户提供世界级智能制造方案和服务。,www.xzhlz.com,设计、制造专用汽车、工程机械、建设机械、环保机械等产品，消防自动系统、自动化消防设备、自动灭火系统、湿式自动喷水系统、智能控制系统及工业机器人制造，销售自产产品；提供售后维修服务；设备租赁；机械、汽车、电子行业技术服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动),1306.0,"致力于为电力,市政,园林,石化,通信等行业领域客户提供包括高空作业方案设计,产品开发,生产制造,技术支持及维修服务在内的全面的高空作业车产品及服务解决方案.公司主营产品包括高空作业车,电源车,工程抢修车,军用抢修车等专用车辆."
1631,002584.SZ,黄伟鹏,黄少群,邬军晖,58521.6422,19940719,广东,汕头市,"公司是国家火炬计划重点高新技术企业，参与起草修订多项国家及行业标准，重点发展精馏、电化学等核心高新技术，拥有多台专业先进的精密检测设备和众多设施完善的生产线车间，承担多项国家及省级科研项目。公司经过多年的发展，目前的业务范围涵盖化学试剂、化工原料、诊断试剂、基因测序服务以及第三方独立医学实验室，形成了通用试剂、PCB电子化学品、超净高纯溶剂、生物试剂等大业务板块，并辅以原料药、食品添加剂、实验室产品和化工原料为一体的高新技术产品链和产业群,覆盖近万种产品种类和多个产品规格。",www.xlhg.com,化工产品及化学试剂【涉及危险化学品项目按危险化学品安全生产许可证粤汕危化生字【2018】0005号许可项目生产，有效期至2021年8月9日】、药品、化学肥料、塑料制品的生产；食品添加剂的生产、销售；销售(不带有储存设施经营)：3-氨基丙烯(107-11-9)等74种剧毒化学品、高锰酸钾(7722-64-7)等59种易制爆化学品(危险化学品经营许可证汕安经(A)字【2018】0058号，期限至2021年8月5日)；销售(不带有储存设施经营)：危险化学品经营品种见许可证汕金平安经(B)字【2018】0017号核准项目经营(期限至2021年8月22日)、日用化学品、玻璃器皿、五金、交电、实验仪器、仪器设备、办公用品、日用百货、办公家具的销售、食品销售；医疗器械的研发、医疗器械的生产、医疗器械的经营；室内设计装修；设备维修；厂房租赁；货物的进出口、技术的进出口。(依法须经批准的项目，经相关部门批准后方可开展经营活动。),1405.0,"主要产品或提供的劳务:本公司主要从事化学试剂,原料药及食品添加剂的研发,生产和销售以及化工原料的销售."
1632,002719.SZ,李勇,李刚,姚雪,17413.9457,20021230,新疆,昌吉回族自治州,公司为一家现代化食品加工企业，立足食品行业中高端领域，以乳制品、烘焙食品制造、分销及烘焙连锁门店为核心业态，并辅以节日食品、冷冻饮品等产品的研发、加工与销售。其中，乳制品包括灭菌乳、调制乳、含乳饮料和发酵乳四大系列产品；烘焙食品包括面包、蛋糕、中西式糕点、月饼等系列产品，形成乳制品和烘焙食品为主导的产品线格局。公司是新疆地区首家一次性通过ISO9001质量管理体系、ISO14001环境管理体系、ISO22000食品安全管理体系认证的食品加工企业。公司建立了以“麦趣尔”为主品牌的品牌架构，麦趣尔品牌成为疆内广受消费者认可的品牌。公司先后获得“中国名牌”、“中国烘焙最具竞争力十大品牌”、“新疆名牌产品”、“中国名饼”等诸多荣誉。,www.maiquer.com,乳制品【液体乳(灭菌乳)】、饮料(蛋白饮料类)、冷冻食品(冰淇淋、雪糕、冰棍)、矿泉水、速冻米面食品的制造、销售。一般经营项目(国家法律、行政法规有专项审批的项目除外)：农副产品(除粮食、棉花)经销；畜牧养殖、农业种植。,1974.0,"本公司的主营业务是乳制品的生产和销售,烘焙食品的连锁经营.本公司生产的乳制品主要包括灭菌乳,调制乳和含乳饮料三大系列20余种产品."
1633,300707.SZ,张锡亮,张锡亮,张一峰,15720.0,20080402,江苏,无锡市,公司是专业从事汽车冲压模具的设计、研发、制造及销售的高新技术企业，主要为全球范围内的汽车行业整车厂及零部件制造商提供汽车冲压模具领域的定制化服务。公司以自身设计开发的冲压模具为基础，向客户提供汽车冲压件制造、加工服务。公司坚持以客户需求为导向，一直将自主研发和技术创新作为发展的持续动力，先后被认定为“高新技术企业”、“江苏省工程技术研究中心”、“无锡市复杂精密冲压模具工程技术研究中心”，并被中国模具工业协会评为“模具出口重点企业”。凭借稳定的产品质量和完善的售后服务体系，公司获得行业内众多国际知名企业的认可，其中汽车冲压模具产品直接客户包括：麦格纳集团(Magna)、博泽集团(Brose)、李尔公司(Lear)等国际知名汽车零部件企业；使用公司研发、设计的模具所制造的冲压件，最终配套应用于保时捷、特斯拉、奔驰、宝马、奥迪、捷豹路虎、大众、通用、福特、克莱斯勒、本田等全球知名汽车集团旗下的众多车型。,www.vt-ind.com,精密模具、五金冲压件、金属零配件、电子产品零配件、金属制品、钣金件、通用机械设备、工业机器人、电气机械及器材、夹具的设计研发、生产和销售；自营和代理各类商品和技术的进出口（但国家限定公司经营或禁止进出口的商品及技术除外）；技术咨询与服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,782.0,"发行人是专业从事汽车冲压模具的设计,研发,制造及销售的高新技术企业,主要为全球范围内的汽车行业整车厂及零部件制造商提供汽车冲压模具领域的定制化服务,主要产品为汽车冲压模具及冲压件."
1634,002412.SZ,刘令安,刘正清,罗永青,29600.0,19980121,湖南,益阳市,公司是一家集科研、生产与销售于一体的药品生产企业，湖南省高新技术企业和湖南省重点医药工业企业。主营业务为传统中成药制剂、化学药、医用制剂的研发、生产和销售，正在逐步涉足大健康产业、医疗保健等领域。公司主要生产中西药制剂，拥有大容量注射剂、小容量注射剂、口服液、片剂、胶囊剂、颗粒剂、糖浆剂、煎膏剂、酊剂、丸剂等10个剂型，已全部通过GMP认证。四磨汤口服液是一种快速排除胃肠积滞，全面增强、调理消化机能的特效验方，为独家发明专利产品，并荣获“湖南省高新技术产品”、“湖南名牌产品”和“湖南省产品质量奖”称号；银杏叶胶囊为国家发改委颁发的“优质优价”产品；缩泉胶囊为国家中药保护品种。,www.hansenzy.com,大容量注射剂、小剂量注射剂、片剂、硬胶囊剂、颗粒剂、丸剂(蜜丸、水蜜丸、水丸)、酊剂、煎膏剂、糖浆剂、口服液(含中药提取)(许可证有效期至2020年12月31日止)；生物制品的研发、生产与销售；医疗卫生投资与经营。(依法须经批准的项目，经相关部门批准后方可开展经营活动),1924.0,"主营业务:胃肠疾病,骨伤科疾病及心脑血管疾病中药制剂的研发,生产与销售.主要产品有四磨汤口服液,愈伤灵胶囊,银杏叶胶囊,缩泉胶囊等."
1635,002908.SZ,虢晓彬,虢晓彬,陈曲,13334.0,19990813,广东,广州市,公司是一家专注于人社领域，集研发、生产、销售于一体的高科技企业，也是行业内围绕社保卡全生命周期服务为主营模式的优质企业，客户遍及北京、天津、重庆、广州、南京、芜湖、沈阳、大连、江门等国内主要城市。公司在社保卡数据采集及发行服务、制卡服务、省级发卡中心服务、即时补换卡、社保卡应用及密钥服务、PSAM卡管理、社保卡跨省应用检测、人社业务智能监控、多生物识别身份认证等方面有着丰富的经验，能为人社客户提供优质的解决方案和服务。先后荣获中国智能卡十强企业、广东省高新技术企业等殊荣，并多次获得国家智能卡领域最高奖——“金卡片奖-社保卡最佳供应商”和国家金卡工程优秀成果——“金蚂蚁奖”。,www.e-tecsun.com,IC卡、IC卡智能系统、IC卡读写机具、通讯产品的的研究、开发及生产销售，防伪技术产品的生产，计算机网络系统工程及工业自动化控制设备的设计、安装、维护及技术咨询，生产及销售电子产品及配件；经国家密码管理机构批准的商用密码产品的开发、生产(以上生产项目由分公司办证照经营)；经国家密码管理局审批并通过指定检测机构产品质量检测的商用密码产品的销售；设备租赁；计算机及软件服务；销售：普通机械、电器机械及器材，家用电器，计算机及配件；固网代理收费服务；佣金代理(拍卖除外)；票务服务；包装装潢印刷品及其他印刷品的印制。(依法须经批准的项目，经相关部门批准后方可开展经营活动。),876.0,"主要产品:包括社保卡,社保服务终端,社保信息化服务解决方案,身份证服务终端及解决方案等.主营业务:专业从事社保卡的生产,销售及信息化服务."
1636,300286.SZ,周中,周中,罗叶兰,21656.3625,20030623,上海,上海市,公司作为一家为用户提供用电数据服务的集成商。结合企业供配电系统的特点，为每一个用户量身设计用电管理系统，搭建精细合理的用电监测体系。系统的建设与投运可在用电可靠供应、用能合理和用电安全等方面解决用户关注的痛点，帮用户实现能源使用数据的可视化管理，为用户今后节能措施的引进实施提供科学的数据支撑。主要产品包括：电力监控系统及产品、电能管理系统及产品、电气安全系统及产品、电量传感器等。公司是国家火炬计划重点高新技术企业和软件企业。,www.acrel.cn,网络电力仪表、中压保护装置、电量传感器、隔离电源柜、光伏汇流箱、低压有源滤波装置、消防电子仪表及软件保护装置、计算机通讯柜的研发、制造、销售，半导体照明的研发、销售，合同能源管理，节能技术检测，电力监控、电能节能管理、建筑能耗监测、电气火灾监控领域内的技术开发、技术转让、技术咨询、技术服务，信息系统集成及软件开发，从事货物和技术的进出口业务。,1053.0,"主要产品:电力监控系统及产品,电能管理系统及产品,电气安全系统及产品,电量传感器等.主营业务:为用户提供用电数据服务."
